UserID,ExpID,TrialNumber,Condition,StartHeight(mm),TargetHeight(mm),FinalHeight(mm),Error(mm),CompletionTime(s)
2,Exp_20260317_104547,69,midair,10.0,40.0,39.41,0.59,0.678
2,Exp_20260317_104547,70,midair,20.0,40.0,39.27,0.73,0.770
2,Exp_20260317_104547,71,midair,40.0,0.0,-1.58,1.58,0.963
2,Exp_20260317_104547,72,midair,10.0,30.0,30.22,0.22,0.677
2,Exp_20260317_104547,73,midair,10.0,30.0,31.17,1.17,0.801
2,Exp_20260317_104547,74,midair,10.0,20.0,20.84,0.84,0.949
2,Exp_20260317_104547,75,midair,30.0,10.0,11.22,1.22,0.866
2,Exp_20260317_104547,76,midair,10.0,50.0,48.50,1.50,1.077
2,Exp_20260317_104547,77,midair,50.0,20.0,20.83,0.83,0.711
2,Exp_20260317_104547,78,midair,40.0,50.0,47.69,2.31,0.659
2,Exp_20260317_104547,79,midair,0.0,10.0,11.47,1.47,0.690
2,Exp_20260317_104547,80,midair,40.0,10.0,11.56,1.56,1.010
2,Exp_20260317_104547,81,midair,40.0,50.0,49.64,0.36,0.489
2,Exp_20260317_104547,82,midair,20.0,40.0,40.57,0.57,0.624
2,Exp_20260317_104547,83,midair,30.0,40.0,41.02,1.02,0.566
2,Exp_20260317_104547,84,midair,30.0,50.0,50.52,0.52,0.907
2,Exp_20260317_104547,85,midair,30.0,10.0,11.70,1.70,0.878
2,Exp_20260317_104547,86,midair,10.0,40.0,39.79,0.21,0.936
2,Exp_20260317_104547,87,midair,20.0,50.0,49.40,0.60,1.516
2,Exp_20260317_104547,88,midair,50.0,10.0,11.21,1.21,0.966
2,Exp_20260317_104547,89,midair,40.0,0.0,3.41,3.41,1.233
2,Exp_20260317_104547,90,midair,50.0,0.0,2.88,2.88,1.133
