UserID,ExpID,TrialNumber,Condition,StartHeight(mm),TargetHeight(mm),FinalHeight(mm),Error(mm),CompletionTime(s)
12,Exp_20260319_150202,80,midair,10.0,0.0,1.72,1.72,0.444
12,Exp_20260319_150202,81,midair,30.0,20.0,19.35,0.65,0.346
12,Exp_20260319_150202,82,midair,40.0,10.0,12.93,2.93,0.466
12,Exp_20260319_150202,83,midair,10.0,0.0,-2.36,2.36,0.422
12,Exp_20260319_150202,84,midair,50.0,30.0,28.16,1.84,0.429
12,Exp_20260319_150202,85,midair,50.0,0.0,-2.64,2.64,0.600
12,Exp_20260319_150202,86,midair,30.0,40.0,38.83,1.17,0.357
12,Exp_20260319_150202,87,midair,30.0,0.0,1.35,1.35,0.944
12,Exp_20260319_150202,88,midair,10.0,20.0,20.39,0.39,0.431
12,Exp_20260319_150202,89,midair,50.0,30.0,31.77,1.77,0.767
12,Exp_20260319_150202,90,midair,30.0,10.0,11.64,1.64,0.622
