UserID,ExpID,TrialNumber,Condition,StartHeight(mm),TargetHeight(mm),FinalHeight(mm),Error(mm),CompletionTime(s)
3,Exp_20260317_131856,81,midair,10.0,40.0,36.76,3.24,0.682
3,Exp_20260317_131856,82,midair,40.0,30.0,29.57,0.43,0.836
3,Exp_20260317_131856,83,midair,30.0,40.0,38.00,2.00,0.508
3,Exp_20260317_131856,84,midair,10.0,50.0,51.57,1.57,0.968
3,Exp_20260317_131856,85,midair,40.0,20.0,21.30,1.30,0.567
3,Exp_20260317_131856,86,midair,0.0,40.0,38.30,1.70,0.851
3,Exp_20260317_131856,87,midair,40.0,10.0,12.32,2.32,1.089
3,Exp_20260317_131856,88,midair,40.0,20.0,20.14,0.14,0.980
3,Exp_20260317_131856,89,midair,50.0,30.0,29.70,0.30,0.690
3,Exp_20260317_131856,90,midair,40.0,50.0,50.68,0.68,0.467
