UserID,ExpID,TrialNumber,Condition,StartHeight(mm),TargetHeight(mm),FinalHeight(mm),Error(mm),CompletionTime(s)
6,Exp_20260317_163703,76,midair,40.0,10.0,10.28,0.28,0.911
6,Exp_20260317_163703,77,midair,40.0,50.0,48.62,1.38,0.589
6,Exp_20260317_163703,78,midair,0.0,50.0,49.79,0.21,1.363
6,Exp_20260317_163703,79,midair,30.0,10.0,9.41,0.59,1.377
6,Exp_20260317_163703,80,midair,50.0,40.0,37.72,2.28,1.156
6,Exp_20260317_163703,81,midair,20.0,40.0,38.62,1.38,0.855
6,Exp_20260317_163703,82,midair,10.0,40.0,39.26,0.74,0.589
6,Exp_20260317_163703,83,midair,50.0,20.0,20.75,0.75,0.882
6,Exp_20260317_163703,84,midair,50.0,20.0,17.50,2.50,0.892
6,Exp_20260317_163703,85,midair,40.0,20.0,18.72,1.28,1.083
6,Exp_20260317_163703,86,midair,30.0,50.0,48.75,1.26,0.777
6,Exp_20260317_163703,87,midair,40.0,30.0,28.38,1.62,0.868
6,Exp_20260317_163703,88,midair,10.0,50.0,48.51,1.49,0.947
6,Exp_20260317_163703,89,midair,40.0,0.0,1.16,1.16,0.724
6,Exp_20260317_163703,90,midair,0.0,40.0,39.19,0.81,1.058
