UserID,ExpID,TrialNumber,TimeSinceTrialStart(s),DistanceToTarget(mm)
11,Exp_20260319_141709,4,0.270,-16.99
11,Exp_20260319_141709,4,0.280,-16.79
11,Exp_20260319_141709,4,0.289,-16.57
11,Exp_20260319_141709,4,0.300,-16.28
11,Exp_20260319_141709,4,0.311,-16.07
11,Exp_20260319_141709,4,0.322,-15.79
11,Exp_20260319_141709,4,0.333,-15.56
11,Exp_20260319_141709,4,0.344,-15.25
11,Exp_20260319_141709,4,0.355,-14.98
11,Exp_20260319_141709,4,0.366,-14.69
11,Exp_20260319_141709,4,0.378,-14.36
11,Exp_20260319_141709,4,0.392,-13.92
11,Exp_20260319_141709,4,0.400,-13.62
11,Exp_20260319_141709,4,0.411,-13.22
11,Exp_20260319_141709,4,0.425,-12.78
11,Exp_20260319_141709,4,0.433,-12.39
11,Exp_20260319_141709,4,0.444,-11.99
11,Exp_20260319_141709,4,0.455,-11.58
11,Exp_20260319_141709,4,0.466,-11.20
11,Exp_20260319_141709,4,0.477,-10.78
11,Exp_20260319_141709,4,0.489,-10.40
11,Exp_20260319_141709,4,0.503,-10.01
11,Exp_20260319_141709,4,0.510,-9.65
11,Exp_20260319_141709,4,0.522,-9.33
11,Exp_20260319_141709,4,0.534,-8.94
11,Exp_20260319_141709,4,0.544,-8.61
11,Exp_20260319_141709,4,0.555,-8.31
11,Exp_20260319_141709,4,0.567,-8.05
11,Exp_20260319_141709,4,0.580,-7.75
11,Exp_20260319_141709,4,0.588,-7.53
11,Exp_20260319_141709,4,0.600,-7.34
11,Exp_20260319_141709,4,0.614,-7.17
11,Exp_20260319_141709,4,0.622,-6.96
11,Exp_20260319_141709,4,0.633,-6.70
11,Exp_20260319_141709,4,0.644,-6.49
11,Exp_20260319_141709,4,0.655,-6.33
11,Exp_20260319_141709,4,0.666,-6.17
11,Exp_20260319_141709,4,0.677,-5.98
11,Exp_20260319_141709,4,0.689,-5.75
11,Exp_20260319_141709,4,0.705,-5.43
11,Exp_20260319_141709,4,0.713,-5.25
11,Exp_20260319_141709,4,0.722,-5.02
11,Exp_20260319_141709,4,0.739,-4.81
11,Exp_20260319_141709,4,0.744,-4.69
11,Exp_20260319_141709,4,0.753,-4.50
11,Exp_20260319_141709,4,0.765,-4.30
11,Exp_20260319_141709,4,0.776,-4.03
11,Exp_20260319_141709,4,0.787,-3.86
11,Exp_20260319_141709,4,0.798,-3.69
11,Exp_20260319_141709,4,0.809,-3.54
11,Exp_20260319_141709,4,0.823,-3.39
11,Exp_20260319_141709,4,0.831,-3.29
11,Exp_20260319_141709,4,0.842,-3.15
11,Exp_20260319_141709,4,0.854,-2.99
11,Exp_20260319_141709,4,0.865,-2.85
11,Exp_20260319_141709,4,0.876,-2.78
11,Exp_20260319_141709,4,0.889,-2.69
11,Exp_20260319_141709,4,0.898,-2.59
11,Exp_20260319_141709,4,0.909,-2.47
11,Exp_20260319_141709,4,0.921,-2.23
11,Exp_20260319_141709,4,0.935,-2.00
11,Exp_20260319_141709,4,0.942,-1.81
