UserID,ExpID,TrialNumber,Condition,StartHeight(mm),TargetHeight(mm),FinalHeight(mm),Error(mm),CompletionTime(s)
13,Exp_20260319_153805,76,midair,0.0,40.0,39.58,0.42,0.911
13,Exp_20260319_153805,77,midair,50.0,0.0,0.88,0.88,1.244
13,Exp_20260319_153805,78,midair,50.0,20.0,22.10,2.10,1.064
13,Exp_20260319_153805,79,midair,40.0,50.0,50.62,0.62,1.266
13,Exp_20260319_153805,80,midair,0.0,20.0,20.11,0.11,1.145
13,Exp_20260319_153805,81,midair,40.0,20.0,22.25,2.25,1.077
13,Exp_20260319_153805,82,midair,50.0,30.0,29.92,0.08,1.021
13,Exp_20260319_153805,83,midair,0.0,40.0,41.55,1.55,1.592
13,Exp_20260319_153805,84,midair,50.0,30.0,31.11,1.11,0.702
13,Exp_20260319_153805,85,midair,50.0,10.0,10.07,0.07,1.544
13,Exp_20260319_153805,86,midair,30.0,20.0,20.24,0.24,1.044
13,Exp_20260319_153805,87,midair,20.0,50.0,50.46,0.46,0.942
13,Exp_20260319_153805,88,midair,20.0,50.0,49.49,0.51,0.922
13,Exp_20260319_153805,89,midair,10.0,40.0,39.66,0.34,1.042
13,Exp_20260319_153805,90,midair,40.0,0.0,-0.62,0.62,1.488
