UserID,ExpID,TrialNumber,Condition,StartHeight(mm),TargetHeight(mm),FinalHeight(mm),Error(mm),CompletionTime(s)
5,Exp_20260317_151809,28,midair,0.0,40.0,39.83,0.17,1.257
5,Exp_20260317_151809,29,midair,10.0,50.0,49.51,0.49,0.891
5,Exp_20260317_151809,30,midair,10.0,0.0,0.59,0.59,0.858
5,Exp_20260317_151809,31,midair,30.0,20.0,19.83,0.17,0.710
5,Exp_20260317_151809,32,midair,50.0,0.0,0.05,0.05,1.499
5,Exp_20260317_151809,33,midair,0.0,10.0,9.64,0.36,1.147
5,Exp_20260317_151809,34,midair,40.0,0.0,0.48,0.48,1.213
5,Exp_20260317_151809,35,midair,30.0,0.0,1.09,1.09,1.333
5,Exp_20260317_151809,36,midair,0.0,10.0,10.37,0.37,0.736
5,Exp_20260317_151809,37,midair,50.0,0.0,0.71,0.71,1.335
5,Exp_20260317_151809,38,midair,30.0,0.0,1.29,1.29,1.111
5,Exp_20260317_151809,39,midair,40.0,10.0,9.59,0.41,1.121
5,Exp_20260317_151809,40,midair,0.0,30.0,29.15,0.85,1.002
5,Exp_20260317_151809,41,midair,40.0,30.0,29.70,0.30,0.799
5,Exp_20260317_151809,42,midair,50.0,10.0,11.81,1.81,1.155
5,Exp_20260317_151809,43,midair,0.0,50.0,51.67,1.67,0.798
5,Exp_20260317_151809,44,midair,50.0,0.0,0.76,0.76,1.321
5,Exp_20260317_151809,45,midair,40.0,30.0,30.78,0.78,0.767
5,Exp_20260317_151809,46,midair,20.0,10.0,9.94,0.06,0.730
5,Exp_20260317_151809,47,midair,30.0,50.0,52.95,2.95,1.080
5,Exp_20260317_151809,48,midair,20.0,0.0,0.78,0.78,0.922
5,Exp_20260317_151809,49,midair,30.0,40.0,38.62,1.38,0.714
5,Exp_20260317_151809,50,midair,0.0,40.0,39.44,0.56,0.988
5,Exp_20260317_151809,51,midair,50.0,20.0,22.24,2.24,1.555
5,Exp_20260317_151809,52,midair,40.0,50.0,48.89,1.11,0.689
5,Exp_20260317_151809,53,midair,10.0,30.0,31.09,1.09,0.833
5,Exp_20260317_151809,54,midair,50.0,10.0,8.60,1.40,1.583
5,Exp_20260317_151809,55,midair,40.0,0.0,3.26,3.26,1.134
5,Exp_20260317_151809,56,midair,20.0,10.0,8.80,1.20,0.868
5,Exp_20260317_151809,57,midair,50.0,40.0,40.20,0.20,1.035
5,Exp_20260317_151809,58,midair,30.0,50.0,50.56,0.56,1.260
5,Exp_20260317_151809,59,midair,40.0,30.0,31.18,1.18,0.858
5,Exp_20260317_151809,60,midair,20.0,50.0,51.19,1.19,0.978
5,Exp_20260317_151809,61,midair,10.0,0.0,-1.35,1.35,0.866
5,Exp_20260317_151809,62,midair,10.0,20.0,20.52,0.52,0.758
5,Exp_20260317_151809,63,midair,10.0,50.0,48.87,1.13,1.044
5,Exp_20260317_151809,64,midair,40.0,10.0,10.47,0.47,1.281
5,Exp_20260317_151809,65,midair,30.0,20.0,21.74,1.74,0.692
5,Exp_20260317_151809,66,midair,50.0,20.0,22.01,2.01,1.203
5,Exp_20260317_151809,67,midair,30.0,20.0,20.06,0.06,0.880
5,Exp_20260317_151809,68,midair,20.0,30.0,30.22,0.22,0.603
5,Exp_20260317_151809,69,midair,40.0,20.0,19.60,0.40,0.866
5,Exp_20260317_151809,70,midair,50.0,30.0,29.53,0.47,0.903
5,Exp_20260317_151809,71,midair,20.0,40.0,40.20,0.20,0.869
5,Exp_20260317_151809,72,midair,0.0,10.0,13.38,3.38,0.591
5,Exp_20260317_151809,73,midair,40.0,20.0,20.88,0.88,0.766
5,Exp_20260317_151809,74,midair,30.0,10.0,9.95,0.05,0.832
5,Exp_20260317_151809,75,midair,20.0,40.0,40.36,0.36,0.694
5,Exp_20260317_151809,76,midair,0.0,20.0,19.48,0.52,0.699
5,Exp_20260317_151809,77,midair,0.0,20.0,20.05,0.05,0.711
5,Exp_20260317_151809,78,midair,30.0,10.0,11.11,1.11,0.856
5,Exp_20260317_151809,79,midair,40.0,0.0,0.65,0.65,1.167
5,Exp_20260317_151809,80,midair,30.0,0.0,1.86,1.86,0.921
5,Exp_20260317_151809,81,midair,0.0,40.0,41.02,1.02,0.921
5,Exp_20260317_151809,82,midair,40.0,10.0,9.10,0.90,1.068
5,Exp_20260317_151809,83,midair,10.0,40.0,40.18,0.18,0.824
5,Exp_20260317_151809,84,midair,40.0,50.0,50.19,0.19,0.758
5,Exp_20260317_151809,85,midair,10.0,40.0,40.68,0.68,0.744
5,Exp_20260317_151809,86,midair,20.0,50.0,49.90,0.10,0.922
5,Exp_20260317_151809,87,midair,30.0,40.0,40.52,0.52,0.790
5,Exp_20260317_151809,88,midair,40.0,50.0,49.20,0.80,1.064
5,Exp_20260317_151809,89,midair,30.0,50.0,51.56,1.56,1.335
5,Exp_20260317_151809,90,midair,50.0,40.0,39.70,0.30,0.910
