UserID,ExpID,TrialNumber,Condition,StartHeight(mm),TargetHeight(mm),FinalHeight(mm),Error(mm),CompletionTime(s)
15,Exp_20260320_140927,40,haptic,40.0,10.0,8.15,1.85,1.000
15,Exp_20260320_140927,41,haptic,10.0,30.0,29.55,0.45,1.243
15,Exp_20260320_140927,42,haptic,40.0,20.0,18.97,1.03,0.878
15,Exp_20260320_140927,43,haptic,20.0,30.0,30.83,0.83,1.181
15,Exp_20260320_140927,44,haptic,20.0,0.0,1.15,1.15,1.720
15,Exp_20260320_140927,45,haptic,50.0,40.0,40.68,0.68,1.221
15,Exp_20260320_140927,46,haptic,0.0,30.0,29.60,0.40,2.199
15,Exp_20260320_140927,47,haptic,10.0,20.0,20.93,0.93,0.999
15,Exp_20260320_140927,48,haptic,30.0,10.0,11.24,1.24,1.078
15,Exp_20260320_140927,49,haptic,40.0,10.0,8.53,1.47,1.197
15,Exp_20260320_140927,50,haptic,20.0,30.0,28.65,1.35,0.944
15,Exp_20260320_140927,51,haptic,10.0,30.0,30.78,0.78,0.978
15,Exp_20260320_140927,52,haptic,50.0,10.0,11.18,1.18,1.444
15,Exp_20260320_140927,53,haptic,30.0,40.0,40.20,0.20,0.731
15,Exp_20260320_140927,54,haptic,40.0,20.0,21.06,1.06,1.757
15,Exp_20260320_140927,55,haptic,50.0,20.0,18.60,1.40,2.199
15,Exp_20260320_140927,56,haptic,10.0,20.0,19.29,0.71,1.699
15,Exp_20260320_140927,57,haptic,30.0,50.0,49.67,0.33,1.746
15,Exp_20260320_140927,58,haptic,30.0,50.0,49.31,0.69,2.299
15,Exp_20260320_140927,59,haptic,40.0,10.0,11.92,1.92,3.020
15,Exp_20260320_140927,60,haptic,40.0,0.0,0.30,0.30,2.179
15,Exp_20260320_140927,61,haptic,20.0,0.0,0.09,0.09,1.199
15,Exp_20260320_140927,62,haptic,50.0,10.0,9.66,0.34,2.102
15,Exp_20260320_140927,63,haptic,10.0,50.0,50.49,0.49,2.456
15,Exp_20260320_140927,64,haptic,0.0,40.0,40.88,0.88,2.154
15,Exp_20260320_140927,65,haptic,50.0,30.0,28.41,1.59,1.302
15,Exp_20260320_140927,66,haptic,10.0,40.0,39.95,0.05,2.122
15,Exp_20260320_140927,67,haptic,30.0,10.0,10.92,0.92,1.827
15,Exp_20260320_140927,68,haptic,30.0,0.0,1.64,1.64,1.500
15,Exp_20260320_140927,69,haptic,50.0,30.0,29.67,0.33,1.758
15,Exp_20260320_140927,70,haptic,20.0,10.0,8.97,1.03,2.243
15,Exp_20260320_140927,71,haptic,20.0,10.0,9.90,0.10,0.703
15,Exp_20260320_140927,72,haptic,40.0,30.0,29.60,0.40,2.346
15,Exp_20260320_140927,73,haptic,20.0,40.0,40.13,0.13,1.155
15,Exp_20260320_140927,74,haptic,30.0,20.0,21.16,1.16,1.322
15,Exp_20260320_140927,75,haptic,0.0,50.0,50.72,0.72,2.266
15,Exp_20260320_140927,76,haptic,40.0,50.0,48.53,1.47,2.033
15,Exp_20260320_140927,77,haptic,50.0,30.0,30.01,0.01,1.425
15,Exp_20260320_140927,78,haptic,40.0,30.0,28.95,1.05,1.599
15,Exp_20260320_140927,79,haptic,40.0,0.0,-1.61,1.61,1.798
15,Exp_20260320_140927,80,haptic,10.0,0.0,-0.30,0.30,1.155
15,Exp_20260320_140927,81,haptic,0.0,50.0,48.29,1.71,3.041
15,Exp_20260320_140927,82,haptic,0.0,10.0,9.25,0.75,1.346
15,Exp_20260320_140927,83,haptic,10.0,20.0,21.25,1.25,1.043
15,Exp_20260320_140927,84,haptic,30.0,40.0,40.84,0.84,1.000
15,Exp_20260320_140927,85,haptic,20.0,50.0,49.37,0.63,1.809
15,Exp_20260320_140927,86,haptic,10.0,50.0,48.79,1.21,2.499
15,Exp_20260320_140927,87,haptic,0.0,20.0,18.94,1.06,1.599
15,Exp_20260320_140927,88,haptic,30.0,0.0,0.15,0.15,1.503
15,Exp_20260320_140927,89,haptic,30.0,50.0,51.20,1.20,1.286
15,Exp_20260320_140927,90,haptic,10.0,0.0,0.77,0.77,0.600
