UserID,ExpID,TrialNumber,Condition,StartHeight(mm),TargetHeight(mm),FinalHeight(mm),Error(mm),CompletionTime(s)
9,Exp_20260318_110452,41,haptic,10.0,50.0,49.69,0.31,2.559
9,Exp_20260318_110452,42,haptic,10.0,30.0,31.58,1.58,1.044
9,Exp_20260318_110452,43,haptic,10.0,30.0,29.77,0.23,1.455
9,Exp_20260318_110452,44,haptic,0.0,30.0,30.09,0.09,2.260
9,Exp_20260318_110452,45,haptic,30.0,10.0,11.30,1.30,1.620
9,Exp_20260318_110452,46,haptic,20.0,50.0,50.23,0.23,2.022
9,Exp_20260318_110452,47,haptic,20.0,0.0,-1.42,1.42,1.355
9,Exp_20260318_110452,48,haptic,30.0,0.0,0.18,0.18,1.122
9,Exp_20260318_110452,49,haptic,20.0,40.0,40.34,0.34,1.244
9,Exp_20260318_110452,50,haptic,20.0,30.0,31.04,1.04,1.561
9,Exp_20260318_110452,51,haptic,10.0,0.0,0.82,0.82,1.343
9,Exp_20260318_110452,52,haptic,0.0,10.0,11.35,1.35,1.737
9,Exp_20260318_110452,53,haptic,0.0,10.0,9.83,0.17,1.461
9,Exp_20260318_110452,54,haptic,30.0,10.0,9.92,0.08,1.700
9,Exp_20260318_110452,55,haptic,30.0,50.0,50.14,0.14,1.648
9,Exp_20260318_110452,56,haptic,10.0,50.0,51.54,1.54,1.721
9,Exp_20260318_110452,57,haptic,0.0,50.0,50.51,0.51,2.784
9,Exp_20260318_110452,58,haptic,10.0,40.0,40.31,0.31,1.665
9,Exp_20260318_110452,59,haptic,40.0,0.0,-1.16,1.16,1.715
9,Exp_20260318_110452,60,haptic,40.0,10.0,9.17,0.83,1.517
9,Exp_20260318_110452,61,haptic,20.0,0.0,0.18,0.18,1.307
9,Exp_20260318_110452,62,haptic,30.0,20.0,20.44,0.44,0.966
9,Exp_20260318_110452,63,haptic,30.0,20.0,20.19,0.19,1.335
9,Exp_20260318_110452,64,haptic,30.0,50.0,49.51,0.49,1.677
9,Exp_20260318_110452,65,haptic,50.0,0.0,1.72,1.72,2.044
9,Exp_20260318_110452,66,haptic,50.0,30.0,28.11,1.89,1.666
9,Exp_20260318_110452,67,haptic,50.0,30.0,28.76,1.24,1.522
9,Exp_20260318_110452,68,haptic,10.0,30.0,31.45,1.45,2.498
9,Exp_20260318_110452,69,haptic,20.0,40.0,40.87,0.87,1.700
9,Exp_20260318_110452,70,haptic,0.0,20.0,20.49,0.49,1.105
9,Exp_20260318_110452,71,haptic,40.0,20.0,19.92,0.08,1.325
9,Exp_20260318_110452,72,haptic,50.0,30.0,29.01,0.99,1.443
9,Exp_20260318_110452,73,haptic,40.0,50.0,50.95,0.95,1.266
9,Exp_20260318_110452,74,haptic,10.0,40.0,39.58,0.42,1.200
9,Exp_20260318_110452,75,haptic,30.0,40.0,40.17,0.17,1.044
9,Exp_20260318_110452,76,haptic,40.0,10.0,11.24,1.24,1.321
9,Exp_20260318_110452,77,haptic,50.0,20.0,18.10,1.90,1.036
9,Exp_20260318_110452,78,haptic,0.0,40.0,39.76,0.24,2.254
9,Exp_20260318_110452,79,haptic,40.0,30.0,30.87,0.87,0.978
9,Exp_20260318_110452,80,haptic,0.0,40.0,39.50,0.50,1.655
9,Exp_20260318_110452,81,haptic,30.0,10.0,9.34,0.66,1.700
9,Exp_20260318_110452,82,haptic,40.0,50.0,51.39,1.39,1.100
9,Exp_20260318_110452,83,haptic,50.0,40.0,39.79,0.21,0.700
9,Exp_20260318_110452,84,haptic,20.0,30.0,31.03,1.03,1.300
9,Exp_20260318_110452,85,haptic,40.0,10.0,10.66,0.66,1.054
9,Exp_20260318_110452,86,haptic,20.0,50.0,49.55,0.45,1.321
9,Exp_20260318_110452,87,haptic,20.0,0.0,0.71,0.71,0.952
9,Exp_20260318_110452,88,haptic,30.0,40.0,40.23,0.23,0.900
9,Exp_20260318_110452,89,haptic,10.0,20.0,19.63,0.37,1.278
9,Exp_20260318_110452,90,haptic,0.0,20.0,19.32,0.68,2.278
