UserID,ExpID,TrialNumber,Condition,StartHeight(mm),TargetHeight(mm),FinalHeight(mm),Error(mm),CompletionTime(s)
7,Exp_20260317_175116,40,haptic,0.0,40.0,38.40,1.60,2.118
7,Exp_20260317_175116,41,haptic,10.0,0.0,-0.15,0.15,0.623
7,Exp_20260317_175116,42,haptic,20.0,10.0,8.26,1.74,0.724
7,Exp_20260317_175116,43,haptic,20.0,0.0,0.14,0.14,1.477
7,Exp_20260317_175116,44,haptic,0.0,30.0,29.52,0.48,1.300
7,Exp_20260317_175116,45,haptic,20.0,10.0,8.50,1.50,0.810
7,Exp_20260317_175116,46,haptic,10.0,30.0,31.63,1.63,5.087
7,Exp_20260317_175116,47,haptic,50.0,20.0,19.23,0.77,1.424
7,Exp_20260317_175116,48,haptic,0.0,50.0,49.10,0.90,6.486
7,Exp_20260317_175116,49,haptic,30.0,50.0,48.79,1.21,0.735
7,Exp_20260317_175116,50,haptic,50.0,10.0,9.12,0.88,1.841
7,Exp_20260317_175116,51,haptic,40.0,50.0,48.55,1.45,0.923
7,Exp_20260317_175116,52,haptic,10.0,20.0,18.74,1.26,0.921
7,Exp_20260317_175116,53,haptic,40.0,30.0,30.95,0.95,0.672
7,Exp_20260317_175116,54,haptic,0.0,30.0,29.24,0.76,1.443
7,Exp_20260317_175116,55,haptic,50.0,40.0,38.91,1.09,0.436
7,Exp_20260317_175116,56,haptic,50.0,30.0,28.18,1.82,1.103
7,Exp_20260317_175116,57,haptic,30.0,20.0,21.39,1.39,0.858
7,Exp_20260317_175116,58,haptic,50.0,40.0,38.12,1.88,1.277
7,Exp_20260317_175116,59,haptic,40.0,20.0,21.39,1.39,1.426
7,Exp_20260317_175116,60,haptic,30.0,10.0,10.03,0.03,1.801
7,Exp_20260317_175116,61,haptic,0.0,10.0,11.27,1.27,2.329
7,Exp_20260317_175116,62,haptic,0.0,40.0,38.39,1.61,2.321
7,Exp_20260317_175116,63,haptic,50.0,30.0,28.89,1.11,0.770
7,Exp_20260317_175116,64,haptic,20.0,40.0,39.01,0.99,1.723
7,Exp_20260317_175116,65,haptic,20.0,0.0,2.38,2.38,0.681
7,Exp_20260317_175116,66,haptic,30.0,50.0,48.83,1.17,0.980
7,Exp_20260317_175116,67,haptic,10.0,50.0,51.81,1.81,1.321
7,Exp_20260317_175116,68,haptic,10.0,50.0,50.17,0.17,1.544
7,Exp_20260317_175116,69,haptic,20.0,40.0,41.34,1.34,1.225
7,Exp_20260317_175116,70,haptic,40.0,10.0,9.57,0.43,0.977
7,Exp_20260317_175116,71,haptic,20.0,50.0,49.21,0.79,1.222
7,Exp_20260317_175116,72,haptic,10.0,40.0,41.41,1.41,1.466
7,Exp_20260317_175116,73,haptic,50.0,0.0,1.25,1.25,2.097
7,Exp_20260317_175116,74,haptic,40.0,30.0,30.91,0.91,0.643
7,Exp_20260317_175116,75,haptic,20.0,10.0,11.41,1.41,0.781
7,Exp_20260317_175116,76,haptic,0.0,20.0,19.56,0.44,1.348
7,Exp_20260317_175116,77,haptic,40.0,0.0,0.34,0.34,1.622
7,Exp_20260317_175116,78,haptic,40.0,20.0,19.30,0.70,0.800
7,Exp_20260317_175116,79,haptic,50.0,40.0,41.35,1.35,1.509
7,Exp_20260317_175116,80,haptic,30.0,50.0,48.67,1.33,1.237
7,Exp_20260317_175116,81,haptic,50.0,0.0,0.31,0.31,1.905
7,Exp_20260317_175116,82,haptic,10.0,50.0,50.71,0.71,1.473
7,Exp_20260317_175116,83,haptic,50.0,30.0,29.06,0.94,1.623
7,Exp_20260317_175116,84,haptic,30.0,0.0,-1.22,1.22,0.973
7,Exp_20260317_175116,85,haptic,10.0,40.0,38.37,1.63,2.011
7,Exp_20260317_175116,86,haptic,10.0,30.0,27.82,2.18,1.122
7,Exp_20260317_175116,87,haptic,40.0,20.0,19.73,0.27,0.544
7,Exp_20260317_175116,88,haptic,20.0,50.0,51.27,1.27,1.597
7,Exp_20260317_175116,89,haptic,30.0,20.0,19.97,0.03,0.766
7,Exp_20260317_175116,90,haptic,10.0,20.0,18.11,1.89,1.692
